,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
87,5e2e147d047efa000c6b833d,21,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_388.wav,0,0,1565,36,5,2,English,m,3,0.25666667,19.5608334,0.1576099
88,5e2e147d047efa000c6b833d,22,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_856.wav,0,1,980,36,5,2,English,m,0,0.0,-64.45291012,0.77997639
89,5e2e147d047efa000c6b833d,22,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_856.wav,0,1,980,36,5,2,English,m,1,0.1,51.16318907,0.05317495
90,5e2e147d047efa000c6b833d,22,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_856.wav,0,1,980,36,5,2,English,m,2,0.2,51.97117103,0.19638347
91,5e2e147d047efa000c6b833d,22,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_856.wav,0,1,980,36,5,2,English,m,3,0.25666667,78.82524423,1.64847488
92,5e2e147d047efa000c6b833d,23,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_859.wav,0,0,813,36,5,2,English,m,0,0.0,52.92786792,1.14238893
93,5e2e147d047efa000c6b833d,23,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_859.wav,0,0,813,36,5,2,English,m,1,0.1,18.54274392,1.12707434
94,5e2e147d047efa000c6b833d,23,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_859.wav,0,0,813,36,5,2,English,m,2,0.2,-25.06242892,1.93999144
95,5e2e147d047efa000c6b833d,23,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_859.wav,0,0,813,36,5,2,English,m,3,0.25666667,0.70946668,1.31682519
96,5e2e147d047efa000c6b833d,24,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_733.wav,0,0,718,36,5,2,English,m,0,0.0,96.30835656,1.00234216
97,5e2e147d047efa000c6b833d,24,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_733.wav,0,0,718,36,5,2,English,m,1,0.1,-16.80147809,0.65355169
98,5e2e147d047efa000c6b833d,24,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_733.wav,0,0,718,36,5,2,English,m,2,0.2,34.50045069,1.63394937
99,5e2e147d047efa000c6b833d,24,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_733.wav,0,0,718,36,5,2,English,m,3,0.25666667,-6.11336577,0.15404628
100,5e2e147d047efa000c6b833d,25,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_896.wav,0,0,534,36,5,2,English,m,0,0.0,-50.03367973,0.4350745
101,5e2e147d047efa000c6b833d,25,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_896.wav,0,0,534,36,5,2,English,m,1,0.1,73.95849411,1.7879982
102,5e2e147d047efa000c6b833d,25,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_896.wav,0,0,534,36,5,2,English,m,2,0.2,16.78858773,0.61207276
103,5e2e147d047efa000c6b833d,25,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_896.wav,0,0,534,36,5,2,English,m,3,0.25666667,-49.02431976,0.35432813
104,5e2e147d047efa000c6b833d,26,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_789.wav,0,0,544,36,5,2,English,m,0,0.0,16.13130467,1.41580253
105,5e2e147d047efa000c6b833d,26,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_789.wav,0,0,544,36,5,2,English,m,1,0.1,-53.51301261,1.63533644
106,5e2e147d047efa000c6b833d,26,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_789.wav,0,0,544,36,5,2,English,m,2,0.2,91.10833978,0.42839577
107,5e2e147d047efa000c6b833d,26,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_789.wav,0,0,544,36,5,2,English,m,3,0.25666667,9.61415248,0.64971622
