,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
91,5e92178e8ee4fe54b65b7c39,18,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_581.wav,0,0,688,29,5,2,english,m,1,0.1,84.55344465,1.32903406
92,5e92178e8ee4fe54b65b7c39,18,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_581.wav,0,0,688,29,5,2,english,m,2,0.2,-57.45750027,1.58046526
93,5e92178e8ee4fe54b65b7c39,18,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_581.wav,0,0,688,29,5,2,english,m,3,0.3,-14.35569009,1.16633299
94,5e92178e8ee4fe54b65b7c39,18,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_581.wav,0,0,688,29,5,2,english,m,4,0.32341667,-54.33758456,1.20758605
95,5e92178e8ee4fe54b65b7c39,19,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_740.wav,0,0,1192,29,5,2,english,m,0,0.0,17.63845752,0.65519257
96,5e92178e8ee4fe54b65b7c39,19,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_740.wav,0,0,1192,29,5,2,english,m,1,0.1,36.88289119,0.996231
97,5e92178e8ee4fe54b65b7c39,19,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_740.wav,0,0,1192,29,5,2,english,m,2,0.2,-63.85348159,0.85360158
98,5e92178e8ee4fe54b65b7c39,19,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_740.wav,0,0,1192,29,5,2,english,m,3,0.3,-97.96670479,1.42654033
99,5e92178e8ee4fe54b65b7c39,19,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_740.wav,0,0,1192,29,5,2,english,m,4,0.32341667,43.035587,1.01691569
100,5e92178e8ee4fe54b65b7c39,20,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_630.wav,0,0,595,29,5,2,english,m,0,0.0,97.25925287,0.34607754
101,5e92178e8ee4fe54b65b7c39,20,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_630.wav,0,0,595,29,5,2,english,m,1,0.1,76.95662127,0.15996234
102,5e92178e8ee4fe54b65b7c39,20,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_630.wav,0,0,595,29,5,2,english,m,2,0.2,5.01423186,1.73874617
103,5e92178e8ee4fe54b65b7c39,20,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_630.wav,0,0,595,29,5,2,english,m,3,0.3,-27.88706711,0.41181915
104,5e92178e8ee4fe54b65b7c39,20,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_630.wav,0,0,595,29,5,2,english,m,4,0.32341667,90.69966072,0.77788697
105,5e92178e8ee4fe54b65b7c39,21,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_338.wav,0,1,108,29,5,2,english,m,0,0.0,-22.40965878,1.93572195
106,5e92178e8ee4fe54b65b7c39,21,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_338.wav,0,1,108,29,5,2,english,m,1,0.1,-10.16153496,1.78994992
107,5e92178e8ee4fe54b65b7c39,21,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_338.wav,0,1,108,29,5,2,english,m,2,0.2,-50.2449588,1.38134059
108,5e92178e8ee4fe54b65b7c39,21,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_338.wav,0,1,108,29,5,2,english,m,3,0.3,14.05674122,1.78462007
