,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
132,5e29fd5f2bec3b065e9a729e,26,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_534.wav,0,1,2134,46,5,5,français,f,2,0.2,59.29592388,0.01459656
133,5e29fd5f2bec3b065e9a729e,26,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_534.wav,0,1,2134,46,5,5,français,f,3,0.3,75.02007223,1.03701198
134,5e29fd5f2bec3b065e9a729e,26,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_534.wav,0,1,2134,46,5,5,français,f,4,0.32341667,-57.55026449,1.25840342
135,5e29fd5f2bec3b065e9a729e,27,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_100.wav,0,1,2668,46,5,5,français,f,0,0.0,-66.86198445,0.79522553
136,5e29fd5f2bec3b065e9a729e,27,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_100.wav,0,1,2668,46,5,5,français,f,1,0.1,32.23990363,0.27784591
137,5e29fd5f2bec3b065e9a729e,27,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_100.wav,0,1,2668,46,5,5,français,f,2,0.2,-63.31896149,1.76330212
138,5e29fd5f2bec3b065e9a729e,27,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_100.wav,0,1,2668,46,5,5,français,f,3,0.3,-73.00038049,0.60946618
139,5e29fd5f2bec3b065e9a729e,27,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_100.wav,0,1,2668,46,5,5,français,f,4,0.32341667,32.15710315,0.42695433
140,5e29fd5f2bec3b065e9a729e,28,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_635.wav,0,1,1555,46,5,5,français,f,0,0.0,27.7169436,1.98702335
141,5e29fd5f2bec3b065e9a729e,28,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_635.wav,0,1,1555,46,5,5,français,f,1,0.1,-44.8292656,1.27737447
142,5e29fd5f2bec3b065e9a729e,28,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_635.wav,0,1,1555,46,5,5,français,f,2,0.2,67.97685769,0.57401651
143,5e29fd5f2bec3b065e9a729e,28,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_635.wav,0,1,1555,46,5,5,français,f,3,0.3,82.0264667,0.46134276
144,5e29fd5f2bec3b065e9a729e,28,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_635.wav,0,1,1555,46,5,5,français,f,4,0.32341667,84.34985253,0.71235155
145,5e29fd5f2bec3b065e9a729e,29,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_187.wav,0,1,1188,46,5,5,français,f,0,0.0,-18.35695568,0.61755768
