subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,7,0.7,15.94919888,1.09862854
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,8,0.8,14.83212149,1.20748097
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,9,0.9,89.46410037,1.44558157
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,10,1.0,-9.32479478,0.49090758
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,11,1.09391667,36.75071045,0.88504815
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,0,0.0,-23.80747302,1.70362326
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,1,0.1,-67.70846726,1.95632733
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,2,0.2,27.78292916,1.63625516
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,3,0.3,-22.37709268,0.69364986
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,4,0.4,15.61755946,0.15498305
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,5,0.5,-59.82139972,1.72553948
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,6,0.6,-43.59424473,1.78198359
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,7,0.7,74.12043651,1.30006103
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,8,0.8,77.01624641,0.79426106
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,9,0.9,-47.03527172,0.29849321
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,10,1.0,2.38207477,1.71648204
RIT,16,0,2024-06-27T08:24:47.164Z,english_185.wav,0,pill,1803,11,1.09391667,-48.42317698,0.84883975
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,0,0.0,-83.67346728,1.27391906
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,1,0.1,-68.43297462,0.75913393
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,2,0.2,47.84560439,1.02363825
