subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,1,0.1,-41.84333916,1.40230026
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,2,0.2,-40.30789258,1.16814049
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,3,0.3,97.61230048,0.39427788
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,4,0.4,-42.50162748,0.29523071
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,5,0.5,-1.77866558,0.85786838
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,6,0.6,0.70986705,1.07664541
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,7,0.7,34.96717961,1.03582874
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,8,0.8,-92.90998765,1.47906255
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,9,0.9,-56.37241834,1.68040409
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,10,1.0,5.28111122,0.00212421
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,11,1.09391667,-12.0144277,0.47626778
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,0,0.0,-81.72100022,1.05096469
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,1,0.1,18.84637506,0.68369723
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,2,0.2,-80.18621681,1.52749806
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,3,0.3,38.99509662,0.81526033
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,4,0.4,24.76840986,1.70702662
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,5,0.5,-19.71585535,1.05576458
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,6,0.6,69.03077802,0.15620837
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,7,0.7,35.91349986,1.43624924
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,8,0.8,-27.17447615,0.34293919
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,9,0.9,-26.64790606,1.32305508
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,10,1.0,27.41987323,1.04384127
YAY,13,0,2024-06-22T16:12:10.035Z,english_842.wav,0,peel,1471,11,1.09391667,30.72990316,1.55933633
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,0,0.0,2.5732513,1.647041
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,1,0.1,65.46905282,1.84593927
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,2,0.2,71.19594141,0.45510565
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,3,0.3,60.39832791,1.01795959
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,4,0.4,-88.69626856,0.08128748
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,5,0.5,88.13724484,1.92668947
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,6,0.6,-21.3716901,0.83024876
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,7,0.7,50.45377943,1.4170414
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,8,0.8,88.14580375,1.13372324
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,9,0.9,-75.16546804,0.91489346
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,10,1.0,-15.63730308,0.03287719
YAY,14,0,2024-06-22T16:12:10.035Z,english_779.wav,0,pill,385,11,1.09391667,-11.80666885,1.28058258
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,0,0.0,27.66535658,1.77982522
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,1,0.1,13.56694794,1.07162792
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,2,0.2,18.47033094,0.18234571
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,3,0.3,59.04276692,1.10955417
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,4,0.4,-91.09157625,1.72425302
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,5,0.5,-18.02658585,0.5579513
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,6,0.6,-35.60184109,1.93053319
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,7,0.7,54.26515106,1.77971636
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,8,0.8,-22.38727861,0.37301738
